Date,CDW,CTSH,AMCR,HAS,NKE,APH,STZ,EL,LIN,WY,GRMN,HPQ,APO,BLK,ECL,PAYX,CBRE,CRH,ARES,KKR,CSX,ACN,MSI,IT,TEL
2016-09-02,-0.18755936910027504,-0.2246423372796857,-0.27665505716539207,-0.07405338838792205,-0.14377987559065436,-0.25980478731234447,-0.28138846823638847,-0.14617713623345346,-0.3070873363265929,-0.36296928043052645,-0.2735494105177961,-0.13456389464324098,-0.18759376637139072,-0.28486908547617956,-0.34544124684157723,-0.4187751534328721,-0.19031199496358714,-0.1887105279138028,-0.2814969860458174,-0.1556292164807621,-0.339727034052684,-0.3046432627170003,-0.31935044425025216,-0.18742660480789974,-0.15704636178102613
2016-09-06,0.06535917837291143,-0.0336043170810629,0.08044797807990774,0.10614148568453029,0.2099489923885937,0.14181080766308626,-0.2413598959003962,0.044818361354625226,0.162263175570143,-0.16542734424613764,0.14806856679829475,0.09435508488387422,0.006737787214542594,0.2901968970220482,0.18250751483064656,-0.019764254295350975,0.10470342103778033,0.30660433411036264,0.04503279722679846,0.14897668175076215,0.21676258522058997,0.06140676424686684,0.00018816329311393837,0.18406337625129407,0.2255930462555166
2016-09-07,-0.014469601889594823,-0.04584178599991449,-0.02555075549366692,0.002223559117097487,0.06864627266695576,-0.05128097597584255,-0.02662611127640518,-0.0057948373819417705,0.047287208285352496,-0.1730305491388372,0.02145486865250098,-0.019356094589773627,-0.2922073791936809,0.018361049453700012,-0.012372920993355357,0.07385883655890842,-0.35941614753467144,-0.121016200205085,-0.1700276011468123,-0.24776281768924444,0.04811037059923809,0.03717270707044212,0.04243212955233783,-0.141453227785584,-0.1436447464870671
2016-09-08,0.3006461274415572,0.22026761501197906,0.2888453071259978,0.43347695217641175,0.606374882179503,0.24849753487046386,0.21842651473360908,0.4496558922331449,0.08795640184405921,0.3815409145864349,0.339003755072352,0.19734650667367737,0.0435769061926106,0.35406344060832146,0.43120834847466233,0.31750537638430737,0.2609255882387971,0.27430102526188815,0.20336981432553164,0.32091224225557213,0.17391300317166383,0.41363644821673046,0.21921994214553597,0.3570421112113792,0.22255140453940386
2016-09-09,1.4249168046129277,1.5033433956914632,1.5754504131567846,1.2335118301258212,1.4417938310885758,1.950139740957729,1.5868245292548748,1.4003414765670346,1.5968378832265293,2.218200589565693,1.7053572550865463,1.4395043485101011,1.1928305825387884,1.4473898925629642,1.7859071303985974,1.7666174276334559,1.5043810079318143,1.3796349556768006,1.2391323772708132,1.217287425910787,1.6644129236135359,1.5530425694030565,1.4547080132099837,1.1143490273049146,1.8204531370885837
2016-09-12,-0.821074345861036,-0.8261669326997638,-0.709565441599472,-0.6777824018285199,-0.7142472635926936,-0.9105023936688055,-0.867066441974824,-0.7281131025803809,-0.8818156188166959,-0.8536765738425249,-0.7224983354635554,-0.7296662561016471,-0.5424066429274297,-0.7316954759374704,-0.8711400750689048,-0.9459680438684331,-0.6361833027078723,-0.605092634036856,-0.5090396826875307,-0.5254860947387864,-0.6971719337962401,-0.8331302956430523,-0.8232033261038021,-0.5692238054434571,-0.8325095654620577
2016-09-13,0.7642052156031348,0.7834520396860305,0.8211687651943782,0.6143947771324646,0.728337380085203,0.8390367769088907,0.8623620962839029,0.6611085963068645,0.7939825524580496,1.196552849765056,0.8345450180554472,0.708881730089156,0.910256230955312,0.9601843660628875,0.9286955615062639,0.9750432493743691,1.0253245005837515,0.7839688646414954,0.8226748563903367,0.9063282546547602,0.9382853681275398,0.9361673749463951,0.8019236752684783,0.7403382366407817,0.7784986148306523
2016-09-14,0.010016550015651915,-0.04122960190967501,0.05409557351809601,-0.02371275588376857,-0.010464040198837163,-0.09059095723667468,0.0520871076700974,-0.09956116987766912,0.10578266306872225,-0.06335953639402327,-0.014830697326404397,0.024249373359329796,0.050963428909284986,0.17311394598195823,0.06364475731643886,0.06297364968923592,0.009041952284047158,0.09658681625025942,-0.015553344814557455,0.029884036419162548,0.193653100210304,0.07838333180029032,0.07904215698989654,0.06978942235125853,-0.09214189543918112
2016-09-15,-0.672483535130898,-0.6630906066790361,-0.36125404222208946,-0.370779070532725,-0.47964284829104137,-0.7986238486398505,-0.4461922044687353,-0.5279377582255138,-0.749482282106809,-0.4510037597674533,-0.6002830013479725,-0.5883027525075532,-0.5647316904367489,-0.6655452488853215,-0.5611513491929896,-0.7178035767669175,-0.37513879610399925,-0.4312238762134648,-0.5490900208586087,-0.5427419005471482,-0.5629454924553903,-0.7577067314077083,-0.6809749398360044,-0.44920521641596856,-0.6744692669326732
2016-09-16,0.2832435802097911,0.163478839043522,0.19790849208813985,0.21198010456902772,0.3463746738401253,0.2219251146426699,0.032684898700838946,0.19765632969184543,0.25351730511588255,0.15300992234436603,0.27130036705245275,0.22502236022842687,0.3044167019497787,0.5454345521146197,0.30914264607452524,0.2704955974410896,0.3001086058346327,0.34304020200302987,0.31886596105286685,0.4091900206791851,0.3786471601035949,0.39517505299357875,0.23575360369389486,0.360048914416159,0.21400016121619633
2016-09-19,-0.11746321193065165,-0.18425521109932477,-0.31396132122369313,-0.116912952218946,-0.17094523710455736,-0.3080450783810491,-0.13950057541527172,-0.1825851286507733,-0.2318256703767439,-0.4240430558963279,-0.3138899236914432,-0.07887622686000392,-0.25481577059498206,-0.32866544433641426,-0.40844048487824225,-0.343170438591991,-0.3869565312834659,-0.29381873069128217,-0.3109460503544917,-0.2681891238732069,-0.3442174550244744,-0.19783136155247094,-0.1986367292104634,-0.23286431551152884,-0.28463219235648046
2016-09-20,0.034062557375488,-0.038941357623527066,0.11351385385188129,0.0358098246974854,0.07390037136831425,0.14644720967281225,-0.017822882762420725,0.006934199140877732,0.052670300680367224,0.1848244908737778,0.13611844503787368,0.13673446738975933,0.0329676080086442,0.054315725221876124,0.035807681199929366,-0.019150111746441108,0.053711468654826094,0.18022616142763945,0.06883393183733953,0.08298313897020493,0.20744975013509462,-0.0008464336071857662,-0.029973875616360744,0.022726298491268754,0.1890030943933092
2016-09-21,-0.6277467867566529,-0.6309989116416893,-0.6236738945944924,-0.39465247449429974,-0.4570003858943714,-0.8416772745140875,-0.6707643737086677,-0.4948563449723359,-0.7691088656425155,-0.8609416314581245,-0.6628305857520613,-0.6288967064930185,-0.5328534197086416,-0.5914238817757154,-0.6805411956473083,-0.7677455426181184,-0.53915943744397,-0.5717468757778669,-0.5722364639833281,-0.4850701869647793,-0.7454608257661033,-0.6541799563655825,-0.6727730446484267,-0.43987047374705346,-0.7504374973217397
2016-09-22,-0.3324085813209369,-0.40009232501594216,-0.4426498443884217,-0.40961602470366243,-0.45314930622993776,-0.4104935617560479,-0.4666625010335193,-0.41078561733138697,-0.3158539039091602,-0.6169708431560792,-0.41738873204564436,-0.31507802552955333,-0.3721184375017051,-0.3843163662975711,-0.5234958148163457,-0.44868710481204493,-0.5707171366592401,-0.34942124231918925,-0.3262015224684827,-0.3979544421991243,-0.3603193152008742,-0.38907015580777893,-0.3307152629280564,-0.3444309089082563,-0.4262897738555721
